402851818e62b24f018e62b2b3aa0029,backend,clickhouse,1.0.0,org.springframework.boot,spring-boot-starter-logging,2.4.3,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002a,backend,clickhouse,1.0.0,jakarta.annotation,jakarta.annotation-api,1.3.5,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002b,backend,clickhouse,1.0.0,org.yaml,snakeyaml,1.27,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002c,backend,clickhouse,1.0.0,com.fasterxml.jackson.datatype,jackson-datatype-jdk8,2.11.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002d,backend,clickhouse,1.0.0,com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.11.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002e,backend,clickhouse,1.0.0,com.fasterxml.jackson.module,jackson-module-parameter-names,2.11.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa002f,backend,clickhouse,1.0.0,org.apache.tomcat.embed,tomcat-embed-core,9.0.43,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0030,backend,clickhouse,1.0.0,org.glassfish,jakarta.el,3.0.3,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0031,backend,clickhouse,1.0.0,org.apache.tomcat.embed,tomcat-embed-websocket,9.0.43,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0032,backend,clickhouse,1.0.0,org.springframework,spring-beans,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0033,backend,clickhouse,1.0.0,org.springframework,spring-aop,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0034,backend,clickhouse,1.0.0,org.springframework,spring-context,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0035,backend,clickhouse,1.0.0,org.springframework,spring-expression,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0036,backend,clickhouse,1.0.0,net.minidev,json-smart,2.3,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa0037,backend,clickhouse,1.0.0,jakarta.activation,jakarta.activation-api,1.2.2,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa0038,backend,clickhouse,1.0.0,org.junit.jupiter,junit-jupiter-api,5.7.1,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa0039,backend,clickhouse,1.0.0,org.junit.jupiter,junit-jupiter-params,5.7.1,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa003a,backend,clickhouse,1.0.0,org.junit.jupiter,junit-jupiter-engine,5.7.1,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa003b,backend,clickhouse,1.0.0,net.bytebuddy,byte-buddy,1.10.20,test,3,f,opensource,java
