9ac8789b8e617754018e61a62b03000e,com.fasterxml.jackson.core,jackson-databind,2.11.4,"{'"type'": '"opensource'", '"depth'": 0, '"scope'": '"-'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-databind'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 1, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-annotations'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-core'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-core'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-reflect'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.objenesis'", '"version'": '"3.0.1'", '"artifactId'": '"objenesis'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.javassist'", '"version'": '"3.24.0-GA'", '"artifactId'": '"javassist'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"net.bytebuddy'", '"version'": '"1.9.3'", '"artifactId'": '"byte-buddy'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"net.bytebuddy'", '"version'": '"1.9.3'", '"artifactId'": '"byte-buddy-agent'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-module-junit4'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-module-junit4-common'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.hamcrest'", '"version'": '"1.3'", '"artifactId'": '"hamcrest-core'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-api-mockito2'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.powermock'", '"version'": '"2.0.0'", '"artifactId'": '"powermock-api-support'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.mockito'", '"version'": '"2.23.0'", '"artifactId'": '"mockito-core'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"test'", '"groupId'": '"javax.measure'", '"version'": '"0.9.1'", '"artifactId'": '"jsr-275'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 1, '"scope'": '"test'", '"groupId'": '"junit'", '"version'": '"4.12'", '"artifactId'": '"junit'", '"dependencies'": []}]}"
402851818e62565a018e625679f60001,backend,项目2,1.0.0,"{'"type'": '"opensource'", '"depth'": 0, '"scope'": '"-'", '"groupId'": '"backend'", '"version'": '"1.0.0'", '"artifactId'": '"项目2'", '"dependencies'": [{'"type'": '"'", '"depth'": 1, '"scope'": '"-'", '"groupId'": '"backend'", '"version'": '"1.0.0'", '"artifactId'": '"clickhouse'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 2, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-web'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-autoconfigure'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-logging'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 5, '"scope'": '"compile'", '"groupId'": '"ch.qos.logback'", '"version'": '"1.2.3'", '"artifactId'": '"logback-classic'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 6, '"scope'": '"compile'", '"groupId'": '"ch.qos.logback'", '"version'": '"1.2.3'", '"artifactId'": '"logback-core'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 5, '"scope'": '"compile'", '"groupId'": '"org.apache.logging.log4j'", '"version'": '"2.13.3'", '"artifactId'": '"log4j-to-slf4j'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 6, '"scope'": '"compile'", '"groupId'": '"org.apache.logging.log4j'", '"version'": '"2.13.3'", '"artifactId'": '"log4j-api'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 5, '"scope'": '"compile'", '"groupId'": '"org.slf4j'", '"version'": '"1.7.30'", '"artifactId'": '"jul-to-slf4j'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"jakarta.annotation'", '"version'": '"1.3.5'", '"artifactId'": '"jakarta.annotation-api'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.yaml'", '"version'": '"1.27'", '"artifactId'": '"snakeyaml'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-json'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.datatype'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-datatype-jdk8'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.datatype'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-datatype-jsr310'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.module'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-module-parameter-names'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-tomcat'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.apache.tomcat.embed'", '"version'": '"9.0.43'", '"artifactId'": '"tomcat-embed-core'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.glassfish'", '"version'": '"3.0.3'", '"artifactId'": '"jakarta.el'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.apache.tomcat.embed'", '"version'": '"9.0.43'", '"artifactId'": '"tomcat-embed-websocket'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-web'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-beans'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-webmvc'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-aop'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-context'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-expression'", '"dependencies'": []}]}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"test'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-test'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-test'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-test-autoconfigure'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"com.jayway.jsonpath'", '"version'": '"2.4.0'", '"artifactId'": '"json-path'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"net.minidev'", '"version'": '"2.3'", '"artifactId'": '"json-smart'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 5, '"scope'": '"test'", '"groupId'": '"net.minidev'", '"version'": '"1.2'", '"artifactId'": '"accessors-smart'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 6, '"scope'": '"test'", '"groupId'": '"org.ow2.asm'", '"version'": '"5.0.4'", '"artifactId'": '"asm'", '"dependencies'": []}]}]}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"jakarta.xml.bind'", '"version'": '"2.3.3'", '"artifactId'": '"jakarta.xml.bind-api'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"jakarta.activation'", '"version'": '"1.2.2'", '"artifactId'": '"jakarta.activation-api'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.assertj'", '"version'": '"3.18.1'", '"artifactId'": '"assertj-core'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.hamcrest'", '"version'": '"2.2'", '"artifactId'": '"hamcrest'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.junit.jupiter'", '"version'": '"5.7.1'", '"artifactId'": '"junit-jupiter'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"org.junit.jupiter'", '"version'": '"5.7.1'", '"artifactId'": '"junit-jupiter-api'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 5, '"scope'": '"test'", '"groupId'": '"org.apiguardian'", '"version'": '"1.1.0'", '"artifactId'": '"apiguardian-api'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 5, '"scope'": '"test'", '"groupId'": '"org.opentest4j'", '"version'": '"1.2.0'", '"artifactId'": '"opentest4j'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 5, '"scope'": '"test'", '"groupId'": '"org.junit.platform'", '"version'": '"1.7.1'", '"artifactId'": '"junit-platform-commons'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"org.junit.jupiter'", '"version'": '"5.7.1'", '"artifactId'": '"junit-jupiter-params'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"org.junit.jupiter'", '"version'": '"5.7.1'", '"artifactId'": '"junit-jupiter-engine'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 5, '"scope'": '"test'", '"groupId'": '"org.junit.platform'", '"version'": '"1.7.1'", '"artifactId'": '"junit-platform-engine'", '"dependencies'": []}]}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.mockito'", '"version'": '"3.6.28'", '"artifactId'": '"mockito-core'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"net.bytebuddy'", '"version'": '"1.10.20'", '"artifactId'": '"byte-buddy'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"net.bytebuddy'", '"version'": '"1.10.20'", '"artifactId'": '"byte-buddy-agent'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"org.objenesis'", '"version'": '"3.1'", '"artifactId'": '"objenesis'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.mockito'", '"version'": '"3.6.28'", '"artifactId'": '"mockito-junit-jupiter'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.skyscreamer'", '"version'": '"1.5.0'", '"artifactId'": '"jsonassert'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"test'", '"groupId'": '"com.vaadin.external.google'", '"version'": '"0.0.20131108.vaadin1'", '"artifactId'": '"android-json'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-core'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-jcl'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-test'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"test'", '"groupId'": '"org.xmlunit'", '"version'": '"2.7.0'", '"artifactId'": '"xmlunit-core'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"compile'", '"groupId'": '"com.alibaba'", '"version'": '"1.2.5'", '"artifactId'": '"druid'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"javax.annotation'", '"version'": '"1.3.2'", '"artifactId'": '"javax.annotation-api'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"compile'", '"groupId'": '"ru.yandex.clickhouse'", '"version'": '"0.2.6'", '"artifactId'": '"clickhouse-jdbc'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.apache.httpcomponents'", '"version'": '"4.5.13'", '"artifactId'": '"httpclient'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.apache.httpcomponents'", '"version'": '"4.4.14'", '"artifactId'": '"httpcore'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"commons-codec'", '"version'": '"1.15'", '"artifactId'": '"commons-codec'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.apache.httpcomponents'", '"version'": '"4.5.13'", '"artifactId'": '"httpmime'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.lz4'", '"version'": '"1.7.1'", '"artifactId'": '"lz4-java'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-core'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-databind'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.fasterxml.jackson.core'", '"version'": '"2.11.4'", '"artifactId'": '"jackson-annotations'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"com.google.guava'", '"version'": '"29.0-jre'", '"artifactId'": '"guava'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.google.guava'", '"version'": '"1.0.1'", '"artifactId'": '"failureaccess'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.google.guava'", '"version'": '"9999.0-empty-to-avoid-conflict-with-guava'", '"artifactId'": '"listenablefuture'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.google.code.findbugs'", '"version'": '"3.0.2'", '"artifactId'": '"jsr305'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.checkerframework'", '"version'": '"2.11.1'", '"artifactId'": '"checker-qual'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.google.errorprone'", '"version'": '"2.3.4'", '"artifactId'": '"error_prone_annotations'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.google.j2objc'", '"version'": '"1.3'", '"artifactId'": '"j2objc-annotations'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.slf4j'", '"version'": '"1.7.30'", '"artifactId'": '"slf4j-api'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"javax.xml.bind'", '"version'": '"2.3.1'", '"artifactId'": '"jaxb-api'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"javax.activation'", '"version'": '"1.2.0'", '"artifactId'": '"javax.activation-api'", '"dependencies'": []}]}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"compile'", '"groupId'": '"org.mybatis.spring.boot'", '"version'": '"2.1.3'", '"artifactId'": '"mybatis-spring-boot-starter'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.springframework.boot'", '"version'": '"2.4.3'", '"artifactId'": '"spring-boot-starter-jdbc'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"com.zaxxer'", '"version'": '"3.4.5'", '"artifactId'": '"HikariCP'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 4, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-jdbc'", '"dependencies'": [{'"type'": '"opensource'", '"depth'": 5, '"scope'": '"compile'", '"groupId'": '"org.springframework'", '"version'": '"5.3.4'", '"artifactId'": '"spring-tx'", '"dependencies'": []}]}]}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.mybatis.spring.boot'", '"version'": '"2.1.3'", '"artifactId'": '"mybatis-spring-boot-autoconfigure'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.mybatis'", '"version'": '"3.5.5'", '"artifactId'": '"mybatis'", '"dependencies'": []}, {'"type'": '"opensource'", '"depth'": 3, '"scope'": '"compile'", '"groupId'": '"org.mybatis'", '"version'": '"2.0.5'", '"artifactId'": '"mybatis-spring'", '"dependencies'": []}]}, {'"type'": '"opensource'", '"depth'": 2, '"scope'": '"compile'", '"groupId'": '"org.projectlombok'", '"version'": '"1.18.20'", '"artifactId'": '"lombok'", '"dependencies'": []}]}]}"
