2c9fa89a8ee0ebbc018ee0ebdc2d0000,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e943220000
2c9fa89a8ee0ebbc018ee0ebdc690001,2c9fa89a8e5a85f2018e5a8606b50002,2c9fa89a8ee0e92a018ee0e943220000
2c9fa89a8ee0ebbc018ee0ebdc770002,2c9fa89a8e5a85f2018e5a8606b80003,2c9fa89a8ee0e92a018ee0e943220000
2c9fa89a8ee0ebbc018ee0ebdc870003,2c9fa89a8e5a85f2018e5a8606bd0004,2c9fa89a8ee0e92a018ee0e943220000
2c9fa89a8ee0ebbc018ee0ebdc920004,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e943700001
2c9fa89a8ee0ebbc018ee0ebdcac0005,2c9fa89a8e5a85f2018e5a8606b50002,2c9fa89a8ee0e92a018ee0e943700001
2c9fa89a8ee0ebbc018ee0ebdcb70006,2c9fa89a8e5a85f2018e5a8606b80003,2c9fa89a8ee0e92a018ee0e943700001
2c9fa89a8ee0ebbc018ee0ebdcc10007,2c9fa89a8e5a85f2018e5a8606bd0004,2c9fa89a8ee0e92a018ee0e943700001
2c9fa89a8ee0ebbc018ee0ebdcdb0008,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e943760002
2c9fa89a8ee0ebbc018ee0ebdce50009,2c9fa89a8e5a85f2018e5a8606b50002,2c9fa89a8ee0e92a018ee0e943760002
2c9fa89a8ee0ebbc018ee0ebdcee000a,2c9fa89a8e5a85f2018e5a8606b80003,2c9fa89a8ee0e92a018ee0e943760002
2c9fa89a8ee0ebbc018ee0ebdcf7000b,2c9fa89a8e5a85f2018e5a8606bd0004,2c9fa89a8ee0e92a018ee0e943760002
2c9fa89a8ee0ebbc018ee0ebdd00000c,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e9437a0003
2c9fa89a8ee0ebbc018ee0ebdd09000d,2c9fa89a8e5a85f2018e5a8606b50002,2c9fa89a8ee0e92a018ee0e9437a0003
2c9fa89a8ee0ebbc018ee0ebdd14000e,2c9fa89a8e5a85f2018e5a8606b80003,2c9fa89a8ee0e92a018ee0e9437a0003
2c9fa89a8ee0ebbc018ee0ebdd1e000f,2c9fa89a8e5a85f2018e5a8606bd0004,2c9fa89a8ee0e92a018ee0e9437a0003
2c9fa89a8ee0ebbc018ee0ebdd2e0010,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e9438d0004
2c9fa89a8ee0ebbc018ee0ebdd370011,2c9fa89a8e5a85f2018e5a8606b50002,2c9fa89a8ee0e92a018ee0e9438d0004
2c9fa89a8ee0ebbc018ee0ebdd420012,2c9fa89a8e5a85f2018e5a8606af0001,2c9fa89a8ee0e92a018ee0e943930005
